kind,source,source_id,name,country,uic,iata,icao,lat,lon
station,trainline,2173,Le Genest,FR,8747874,,,48.096737,-0.885808
station,trainline,2174,Port-Brillet,FR,8747875,,,48.110672,-0.974068
station,trainline,2175,St-Pierre-la-Cour,FR,8747876,,,48.113597,-1.025297
station,trainline,2179,Chantenay,FR,8748105,,,47.197123,-1.594363
station,trainline,2180,Basse-Indre – St-Herblain,FR,8748106,,,47.204087,-1.660309
station,trainline,2181,Thouaré,FR,8748114,,,47.265114,-1.440963
station,trainline,2182,Mauves-sur-Loire,FR,8748115,,,47.293021,-1.389304
station,trainline,2183,Le Cellier,FR,8748116,,,47.313516,-1.350669
station,trainline,2184,Boussay-la-Bruffière,FR,8748117,,,47.050574,-1.182805
station,trainline,2185,Oudon,FR,8748118,,,47.343366,-1.291992
station,trainline,2186,Ancenis,FR,8748119,,,47.369334,-1.177763
station,trainline,2187,Bouaye,FR,8748120,,,47.138081,-1.681099
station,trainline,2192,Pornic,FR,8748128,,,47.114562,-2.097557
station,trainline,2194,Machecoul,FR,8748136,,,46.990504,-1.822752
station,trainline,2195,Vertou,FR,8748140,,,47.186143,-1.478005
station,trainline,2196,La Haie-Fouassière,FR,8748141,,,47.16159,-1.392195
station,trainline,2197,Le Pallet,FR,8748142,,,47.143831,-1.346898
station,trainline,2198,Gorges,FR,8748143,,,47.100149,-1.305878
station,trainline,2199,Bergerac,FR,8758426,,,44.857061,0.489174
station,trainline,2200,Cugand,FR,8748145,,,47.05826,-1.253301
station,trainline,2201,Montaigu,FR,8748146,,,46.983705,-1.316236
station,trainline,2202,La Croix-de-Méan,FR,8748168,,,47.300426,-2.193258
station,trainline,2203,Donges,FR,8748172,,,47.308655,-2.07191
station,trainline,2204,Pornichet,FR,8748174,,,47.270535,-2.344577
station,trainline,2205,Le Pouliguen,FR,8748176,,,47.28254,-2.433145
station,trainline,2206,Batz-sur-Mer,FR,8748177,,,47.280954,-2.478987
station,trainline,2207,Le Croisic,FR,8748178,,,47.289836,-2.507442
station,trainline,2208,Couëron,FR,8748180,,,47.222041,-1.723501
station,trainline,2209,St-Étienne-de-Montluc,FR,8748181,,,47.274717,-1.785711
station,trainline,2210,Cordemais,FR,8748182,,,47.30215,-1.846677
station,trainline,2211,Besné – Pont-Château,FR,8748185,,,47.4,-2.083333
station,trainline,2212,Écouflant,FR,8748411,,,47.503904,-0.519478
station,trainline,2213,Le Vieux-Briollay,FR,8748413,,,47.57397,-0.48294
station,trainline,2214,Tiercé,FR,8748414,,,47.617532,-0.469347
station,trainline,2215,Etriché – Châteauneuf,FR,8748415,,,47.656708,-0.460899
station,trainline,2217,Morannes,FR,8748417,,,47.73909,-0.417969
station,trainline,2218,Chalonnes,FR,8748420,,,47.34306,-0.74306
station,trainline,2221,Chemillé,FR,8748424,,,47.217748,-0.731989
station,trainline,2222,Savennières-Béhuard,FR,8748432,,,47.381733,-0.654
station,trainline,2224,Champtoce-sur-Loire,FR,8748435,,,47.410246,-0.868575
station,trainline,2225,Ingrandes-sur-Loire,FR,8748436,,,47.405638,-0.92102
station,trainline,2227,Varades – St-Florent-le-Vieil,FR,8748438,,,47.374447,-1.019712
station,trainline,2231,L’Île-d’Elle,FR,8748507,,,46.323275,-0.941512
station,trainline,2232,Châtelaillon,FR,8748511,,,46.07833,-1.090891
station,trainline,2233,Tonnay,FR,8748515,,,45.943399,-0.897898
station,trainline,2234,Surgères,FR,8748522,,,46.113238,-0.762284
station,trainline,2235,Mauzé,FR,8748525,,,46.199588,-0.673726
station,trainline,2236,Prin-Deyrançon,FR,8748526,,,46.219018,-0.636501
station,trainline,2238,Fors,FR,8748532,,,46.23452,-0.406945
station,trainline,2239,Marigny (Deux-Sèvres),FR,8748533,,,46.199083,-0.428404
station,trainline,2240,Beauvoir-sur-Niort,FR,8748534,,,46.176886,-0.468754
station,trainline,2241,Prissé-la-Charrière,FR,8748535,,,46.15277,-0.493625
station,trainline,2242,La Crèche,FR,8748547,,,46.360418,-0.296208
station,trainline,2243,St-Maixent,FR,8748549,,,46.406607,-0.201073
station,trainline,2244,La Mothe-St-Héray,FR,8748550,,,46.380759,-0.129842
station,trainline,2245,Pamproux,FR,8748552,,,46.39963,-0.051931
station,trainline,2246,Rouillé,FR,8748553,,,46.419021,0.042169
station,trainline,2247,Lusignan,FR,8748554,,,46.435495,0.116555
station,trainline,2250,St-Martin-de-Fraigneau,FR,8748560,,,46.433333,-0.75
station,trainline,2253,L’Herbergement – Les-Brouzils,FR,8748612,,,46.906917,-1.371243
station,trainline,2254,Belleville-sur-Vie,FR,8748614,,,46.788316,-1.434667
station,trainline,2255,Versonnex,FR,8715817,,,46.30108,6.095835
station,trainline,2256,Prévessin Mairie,FR,8715816,,,46.25,6.083333
station,trainline,2259,Nalliers Centre,FR,8748628,,,46.466667,-1.033333
station,trainline,2260,La Chaize-le-Vicomte,FR,8748630,,,46.676779,-1.282068
station,trainline,2261,Fougeré,FR,8748631,,,46.665304,-1.231972
station,trainline,2262,Bournezeau,FR,8748632,,,46.651826,-1.180617
station,trainline,2263,Chantonnay,FR,8748633,,,46.689847,-1.054414
station,trainline,2264,Les Clouzeaux,FR,8748640,,,46.616667,-1.516667
station,trainline,2265,La Mothe-Achard,FR,8748642,,,46.606865,-1.659636
station,trainline,2266,Olonne-sur-Mer,FR,8748643,,,46.548661,-1.76738
station,trainline,2270,Noirterre,FR,8748723,,,46.866667,-0.4
station,trainline,2275,Chavagnes-les-Redoux,FR,8748734,,,46.716667,-0.9
station,trainline,2278,Brion-près-Thouet,FR,8748761,,,47.05,-0.183333
station,trainline,2282,Vivy Centre,FR,8748771,,,47.324763,-0.059086
station,trainline,2286,Longue Centre,FR,8748781,,,47.383333,-0.116667
station,trainline,2287,Bauge,FR,8748783,,,47.55,-0.1
station,trainline,2288,La Bohalle,FR,8748784,,,47.434236,-0.400043
station,trainline,2289,Les Rosiers-sur-Loire,FR,8748787,,,47.362539,-0.220537
station,trainline,2290,La Ménitré,FR,8748788,,,47.397422,-0.275818
station,trainline,2291,St-Mathurin,FR,8748789,,,47.412247,-0.318227
station,trainline,2293,Mouzeuil-St-Martin,FR,8748914,,,46.466667,-0.966667
station,trainline,2296,Bords,FR,8749101,,,45.894463,-0.798544
station,trainline,2297,St-Savinien-sur-Charente,FR,8749103,,,45.875928,-0.677878
station,trainline,2299,Pons,FR,8749110,,,45.578077,-0.538912
station,trainline,2301,Jonzac,FR,8749114,,,45.438746,-0.44164
station,trainline,2303,Montendre,FR,8749118,,,45.280546,-0.396173
station,trainline,2304,Bussac-Forêt,FR,8749119,,,45.211928,-0.368246
station,trainline,2305,St-Mariens – St-Yzan,FR,8749120,,,45.139072,-0.391782
station,trainline,2306,Cavignac,FR,8749121,,,45.105163,-0.382243
station,trainline,2307,Gauriaguet,FR,8749122,,,45.054294,-0.399269
station,trainline,2308,Aubie – St-Antoine,FR,8749123,,,45.015142,-0.419884
station,trainline,2309,St-André-de-Cubzac,FR,8749124,,,44.991255,-0.440479
station,trainline,2310,Villeneuve-la-Comtesse,FR,8749125,,,46.09866,-0.513072
station,trainline,2311,Cubzac-les-Ponts,FR,8749126,,,44.972941,-0.459094
station,trainline,2312,Nancy,FR,8714100,,,48.689861,6.174583
station,trainline,2313,La Grave-d’Ambarès,FR,8749127,,,44.935642,-0.477021
station,trainline,2314,Ste-Eulalie – Carbon-Blanc,FR,8749128,,,44.897833,-0.493974
station,trainline,2315,Loulay,FR,8749129,,,46.043517,-0.501753
station,trainline,2316,St-Hilaire – Brizambourg,FR,8749132,,,45.85007,-0.534716
station,trainline,2317,St-Jean-d’Angély,FR,8749135,,,45.940774,-0.509783
station,trainline,2318,Jarnac-Charente,FR,8749147,,,45.671129,-0.177761
station,trainline,2319,Châteauneuf-sur-Charente,FR,8749150,,,45.599836,-0.0502
station,trainline,2320,Barbézieux,FR,8749177,,,45.45,-0.133333
station,trainline,2321,Saujon,FR,8749181,,,45.666502,-0.930019
station,trainline,2324,L’Habitarelle,FR,8750352,,,44.63325,3.67616
station,trainline,2325,Larroque,FR,8751774,,,44.516667,1.95
station,trainline,2326,Asasp,FR,8751789,,,43.116667,-0.616667
station,trainline,2328,Bidos,FR,8751791,,,43.17892,-0.6069
station,trainline,2329,St-Pierre-du-Mont,FR,8751792,,,43.884532,-0.521851
station,trainline,2330,Baladou,FR,8751795,,,44.916667,1.566667
station,trainline,2331,Somport,FR,8751797,,,42.789201,-0.54631
station,trainline,2334,Ayron,FR,8751900,,,46.666667,0.066667
station,trainline,2339,Cercottes,FR,8754303,,,47.986155,1.884981
station,trainline,2340,Chevilly,FR,8754304,,,48.026622,1.879301
station,trainline,2341,Artenay,FR,8754305,,,48.080876,1.883371
station,trainline,2342,Château-Gaillard,FR,8754306,,,48.14169,1.912815
station,trainline,2343,Épinal,FR,8714400,,,48.178005,6.441787
station,trainline,2344,Toury,FR,8754307,,,48.193606,1.939565
station,trainline,2345,Boisseaux,FR,8754308,,,48.256624,1.972768
station,trainline,2347,La Ferté-St-Aubin,FR,8754312,,,47.720975,1.93236
station,trainline,2348,Lamotte-Beuvron,FR,8754314,,,47.593898,2.022499
station,trainline,2349,Nouan-le-Fuzelier,FR,8754315,,,47.533779,2.033096
station,trainline,2351,Theillay,FR,8754319,,,47.31399,2.044387
station,trainline,2354,Epuisay,FR,8733139,,,47.9,0.933333
station,trainline,2388,Auneau,FR,8754565,,,48.445824,1.77998
station,trainline,2390,Voves,FR,8754570,,,48.27501,1.622287
station,trainline,2391,Bonneval,FR,8754573,,,48.186296,1.386185
station,trainline,2394,Err,FR,8778484,,,42.442777,2.029038
station,trainline,2407,Montbazon,FR,8757140,,,47.291719,0.721477
station,trainline,2408,Veigné,FR,8757141,,,47.291526,0.734882
station,trainline,2409,Esvres-sur-Indre,FR,8757142,,,47.284102,0.781652
station,trainline,2413,Loches,FR,8757147,,,47.130464,1.000467
station,trainline,2414,Perrusson,FR,8757148,,,47.1,1.0
station,trainline,2417,St-Antoine-du-Rocher,FR,8757153,,,47.503839,0.616468
station,trainline,2419,St-Paterne,FR,8757155,,,47.6042,0.478329
station,trainline,2420,Ballan,FR,8757160,,,47.336992,0.618898
station,trainline,2421,Étang,FR,8769414,,,46.867908,4.183842
station,trainline,2422,Druye,FR,8757161,,,47.307019,0.535481
station,trainline,2424,Rivarennes,FR,8757165,,,47.267743,0.3619
station,trainline,2425,Chinon,FR,8757168,,,47.163047,0.251538
station,trainline,2426,La Roche-Clermault,FR,8757170,,,47.15,0.2
station,trainline,2427,Étampes,FR,8754513,,,48.436661,2.159468
station,trainline,2428,Beuxes,FR,8757171,,,47.083333,0.183333
station,trainline,2429,Basses – Sammarçolles,FR,8757172,,,47.041476,0.13337
station,trainline,2430,Port-Boulet,FR,8757179,,,47.248836,0.155648
station,trainline,2431,La Chapelle-sur-Loire,FR,8757180,,,47.251227,0.218481
station,trainline,2432,St-Patrice,FR,8757181,,,47.285539,0.309692
station,trainline,2433,Langeais,FR,8757182,,,47.324114,0.410557
station,trainline,2434,Cinq-Mars,FR,8757183,,,47.345226,0.460488
station,trainline,2435,Savonnières,FR,8757184,,,47.36058,0.544182
station,trainline,2436,St-Genouph,FR,8757185,,,47.371011,0.59695
station,trainline,2437,Chaingy-Fourneaux-Plage,FR,8757411,,,47.877071,1.782422
station,trainline,2438,St-Ay,FR,8757412,,,47.863133,1.74996
station,trainline,2439,Meung-sur-Loire,FR,8757413,,,47.829926,1.691928
station,trainline,2440,Baule,FR,8757415,,,47.811754,1.668127
station,trainline,2441,Beaugency,FR,8757416,,,47.778365,1.625938
station,trainline,2442,Mer (Loir-et-Cher),FR,8757419,,,47.70586,1.506373
station,trainline,2443,Suèvres,FR,8757423,,,47.680225,1.454098
station,trainline,2444,Menars,FR,8757424,,,47.645004,1.405617
station,trainline,2445,La Chaussée-St-Victor,FR,8757425,,,47.612795,1.353783
station,trainline,2446,Chouzy,FR,8757430,,,47.520325,1.247846
station,trainline,2447,Onzain – Chaumont-sur-Loire,FR,8757431,,,47.492,1.18595
station,trainline,2448,Veuves – Monteaux,FR,8757432,,,47.475672,1.123875
station,trainline,2449,Limeray,FR,8757433,,,47.450209,1.049966
station,trainline,2450,Noizay,FR,8757436,,,47.409687,0.895946
station,trainline,2451,Veretz – Montlouis,FR,8757443,,,47.371506,0.819908
station,trainline,2452,Azay-sur-Cher,FR,8757444,,,47.36527,0.859989
station,trainline,2453,St-Martin-le-Beau,FR,8757445,,,47.355206,0.905842
station,trainline,2454,Bléré-la-Croix,FR,8757447,,,47.337723,0.987758
station,trainline,2455,Chenonceaux,FR,8757449,,,47.330554,1.0661
station,trainline,2456,Cloyes,FR,8757450,,,47.992103,1.243354
station,trainline,2457,Fréteval – Morée,FR,8757453,,,47.891917,1.211813
station,trainline,2458,Pezou,FR,8757454,,,47.867336,1.140871
station,trainline,2462,Notre-Dame-d’Oé,FR,8757469,,,47.459567,0.707025
station,trainline,2463,Chissay-en-Touraine,FR,8757484,,,47.3349,1.133304
station,trainline,2464,Montrichard,FR,8757485,,,47.343766,1.17176
station,trainline,2465,St-Aignan – Noyers,FR,8757489,,,47.286913,1.383837
station,trainline,2466,Monts,FR,8757503,,,47.2818,0.65448
station,trainline,2467,Villeperdue,FR,8757504,,,47.202044,0.633645
station,trainline,2468,Ste-Maure – Noyant,FR,8757505,,,47.111236,0.576944
station,trainline,2469,Maillé,FR,8757506,,,47.053386,0.583024
station,trainline,2470,Port-de-Piles,FR,8757507,,,47.01026,0.598918
station,trainline,2471,Loudun,FR,8757508,,,47.015968,0.08369
station,trainline,2473,Les Ormes-sur-Vienne,FR,8757511,,,46.971827,0.607948
station,trainline,2474,Dangé-St-Romain,FR,8757512,,,46.93784,0.608775
station,trainline,2475,Évreux,FR,8738700,,,49.018748,1.149629
station,trainline,2476,Ingrandes-sur-Vienne,FR,8757513,,,46.874628,0.569116
station,trainline,2477,Nerpuy,FR,8757516,,,46.783418,0.525688
station,trainline,2478,Naintré – Les Barres,FR,8757517,,,46.75953,0.496345
station,trainline,2479,La Tricherie,FR,8757518,,,46.728821,0.441202
station,trainline,2480,Dissay,FR,8757519,,,46.703544,0.421016
station,trainline,2481,Pas-de-Jeu,FR,8757520,,,46.983333,-0.033333
station,trainline,2482,Jaunay-Clan,FR,8757521,,,46.682044,0.381654
station,trainline,2483,Chasseneuil-du-Poitou,FR,8757522,,,46.65177,0.373028
station,trainline,2486,Ligugé,FR,8757527,,,46.520309,0.333173
station,trainline,2487,Vivonne,FR,8757529,,,46.426636,0.265316
station,trainline,2488,Anché – Voulon,FR,8757533,,,46.349619,0.250342
station,trainline,2490,Épanvilliers,FR,8757535,,,46.225495,0.235758
station,trainline,2491,St-Saviol,FR,8757536,,,46.147005,0.2179
station,trainline,2492,Montmorillon,FR,8757548,,,46.417498,0.873747
station,trainline,2493,Lathus,FR,8757549,,,46.338092,0.965009
station,trainline,2498,Chalandray,FR,8757557,,,46.666667,0.0
station,trainline,2499,La Ferrière-en-Parthenay,FR,8757558,,,46.666667,-0.083333
station,trainline,2501,Mignaloux – Nouaillé,FR,8757570,,,46.526143,0.411739
station,trainline,2502,Lussac-les-Châteaux,FR,8757584,,,46.405111,0.718692
station,trainline,2503,Romorantin – Blanc-Argent,FR,8757602,,,47.355447,1.739014
station,trainline,2504,La Ferté-Imbault,FR,8757608,,,47.383544,1.958054
station,trainline,2506,Foëcy,FR,8757610,,,47.175691,2.162506
station,trainline,2507,Mehun-sur-Yèvre,FR,8757611,,,47.139441,2.207134
station,trainline,2508,Marmagne,FR,8757613,,,47.100151,2.281997
station,trainline,2509,Selles-St-Denis,FR,8757614,,,47.388386,1.922204
station,trainline,2510,Loreux,FR,8757615,,,47.390273,1.834536
station,trainline,2511,Villeherviers,FR,8757616,,,47.369401,1.797256
station,trainline,2512,Faubourg-d’Orléans,FR,8757617,,,47.366995,1.740379
station,trainline,2513,Les Quatre-Roues,FR,8757618,,,47.332552,1.702528
station,trainline,2514,Pruniers,FR,8757619,,,47.313174,1.672205
station,trainline,2515,Valençay,FR,8757621,,,47.163172,1.558444
station,trainline,2516,Chabris,FR,8757622,,,47.254984,1.645942
station,trainline,2517,Varennes-sur-Fouzon,FR,8757623,,,47.21441,1.614522
station,trainline,2519,Lunery,FR,8757628,,,46.93518,2.275014
station,trainline,2520,Châteauneuf-sur-Cher,FR,8757629,,,46.856814,2.310383
station,trainline,2521,Bigny,FR,8757630,,,46.801576,2.368638
station,trainline,2523,St-Amand-Montrond – Orval,FR,8757632,,,46.726541,2.485944
station,trainline,2524,Eygurande – Merlines,FR,8764124,,,45.645315,2.461002
station,trainline,2525,Urçay,FR,8757634,,,46.629512,2.586571
station,trainline,2526,La Gauterie,FR,8757635,,,47.139818,1.491535
station,trainline,2527,Luçay-le-Mâle,FR,8757636,,,47.132984,1.435826
station,trainline,2528,St-Germain-du-Puy,FR,8757640,,,47.096523,2.48461
station,trainline,2530,Avord,FR,8757643,,,47.034906,2.652376
station,trainline,2531,Bengy,FR,8757644,,,47.00047,2.749236
station,trainline,2532,Nérondes,FR,8757645,,,46.99969,2.82217
station,trainline,2533,La Guerche-sur-l’Aubois,FR,8757647,,,46.947739,2.948573
station,trainline,2534,Aubigny-sur-Nère,FR,8731451,,,47.483333,2.433333
station,trainline,2535,Thenioux,FR,8757670,,,47.252561,1.936438
station,trainline,2536,Châtres-sur-Cher,FR,8757671,,,47.266667,1.916667
station,trainline,2537,Mennetou-sur-Cher,FR,8757672,,,47.268884,1.876524
station,trainline,2538,Langon (Loir-et-Cher),FR,8757673,,,47.283333,1.833333
station,trainline,2539,Selles-sur-Cher,FR,8757686,,,47.281696,1.546199
station,trainline,2540,Villefranche-sur-Cher,FR,8757688,,,47.294803,1.768094
station,trainline,2542,Èze,FR,8775638,,,43.722184,7.356803
station,trainline,2544,Iteuil,FR,8757740,,,46.484122,0.31683
station,trainline,2547,Macau,FR,8758119,,,45.004098,-0.620007
station,trainline,2551,Pauillac,FR,8758125,,,45.203844,-0.755134
station,trainline,2553,Facture – Biganos,FR,8758247,,,44.637384,-0.96621
station,trainline,2554,Lesparre,FR,8758131,,,45.303517,-0.945402
station,trainline,2555,Gaillan,FR,8758132,,,45.316667,-0.95
station,trainline,2556,Queyrac,FR,8758133,,,45.366667,-0.983333
station,trainline,2559,Pointe-de-Grave,FR,8758139,,,45.567067,-1.065858
station,trainline,2560,Caudéran – Mérignac,FR,8758153,,,44.84288,-0.627434
station,trainline,2563,Blanquefort,FR,8758172,,,44.917556,-0.62392
station,trainline,2564,Bruges,FR,8758173,,,44.887012,-0.609445
station,trainline,2565,Pessac,FR,8758175,,,44.80461,-0.63185
station,trainline,2566,Alouette France,FR,8758179,,,44.793355,-0.65965
station,trainline,2567,Bègles,FR,8758180,,,44.799539,-0.55525
station,trainline,2568,Villenave-d’Ornon,FR,8758183,,,44.768343,-0.547257
station,trainline,2569,Bassens,FR,8758185,,,44.901293,-0.522314
station,trainline,2576,Bordères-et-Lamensans,FR,8758215,,,43.766667,-0.366667
station,trainline,2577,Bretagne-de-Marsan,FR,8758216,,,43.85,-0.45
station,trainline,2595,Ste-Mère,FR,8758235,,,44.0,0.7
station,trainline,2596,Gazinet – Cestas,FR,8758240,,,44.772218,-0.69949
station,trainline,2598,Croix-d’Hins,FR,8758243,,,44.7101,-0.814812
station,trainline,2599,Marcheprime,FR,8758244,,,44.690543,-0.85381
station,trainline,2601,Ychoux,FR,8758253,,,44.329266,-0.946032
station,trainline,2602,Labouheyre,FR,8758255,,,44.210629,-0.92093
station,trainline,2604,Le Teich,FR,8758260,,,44.632507,-1.025556
station,trainline,2605,Gujan-Mestras,FR,8758261,,,44.640454,-1.06906
station,trainline,2606,La Hume,FR,8758263,,,44.639879,-1.116
station,trainline,2607,La Teste,FR,8758264,,,44.636924,-1.14295
station,trainline,2608,Cadaujac,FR,8758268,,,44.752063,-0.537619
station,trainline,2609,St-Médard-d’Eyrans,FR,8758269,,,44.716857,-0.505717
station,trainline,2610,Beautiran,FR,8758270,,,44.701041,-0.45017
station,trainline,2611,Portets,FR,8758271,,,44.692977,-0.425393
station,trainline,2612,Arbanats,FR,8758272,,,44.674356,-0.395452
station,trainline,2613,Podensac,FR,8758273,,,44.648966,-0.358906
station,trainline,2614,Cérons,FR,8758274,,,44.632346,-0.340526
station,trainline,2615,Barsac,FR,8758275,,,44.605431,-0.321578
station,trainline,2616,Preignac,FR,8758276,,,44.578306,-0.30223
station,trainline,2617,Langon (Gironde),FR,8758277,,,44.555448,-0.25554
station,trainline,2618,St-Macaire,FR,8758282,,,44.568622,-0.22706
station,trainline,2619,St-Pierre-d’Aurillac,FR,8758283,,,44.575245,-0.187622
station,trainline,2620,Caudrot,FR,8758284,,,44.580115,-0.145278
station,trainline,2621,Gironde-sur-Dropt,FR,8758285,,,44.583292,-0.092013
station,trainline,2622,La Réole,FR,8758286,,,44.579742,-0.03057
station,trainline,2623,Lamothe-Landerron,FR,8758288,,,44.562843,0.045141
station,trainline,2624,Ruelle,FR,8758320,,,45.676419,0.221333
station,trainline,2625,La Rochefoucauld,FR,8758342,,,45.740192,0.389595
station,trainline,2626,Chasseneuil-sur-Bonnieure,FR,8758344,,,45.824409,0.453553
station,trainline,2627,Roumazières-Loubert,FR,8758346,,,45.889348,0.578974
station,trainline,2629,Montmoreau,FR,8758367,,,45.398299,0.138001
station,trainline,2630,Chalais,FR,8758369,,,45.270833,0.043597
station,trainline,2632,Luxé,FR,8758382,,,45.887395,0.109411
station,trainline,2633,Ruffec (Charente),FR,8758384,,,46.030519,0.190206
station,trainline,2634,St-Émilion,FR,8758410,,,44.881167,-0.1592
station,trainline,2636,Castillon,FR,8758413,,,44.856999,-0.04066
station,trainline,2637,Lamothe-Montravel,FR,8758415,,,44.853738,0.021568
station,trainline,2639,Vélines,FR,8758417,,,44.852015,0.103658
station,trainline,2640,Ste-Foy-la-Grande,FR,8758419,,,44.836886,0.221519
station,trainline,2641,St-Antoine-de-Breuilh,FR,8758420,,,44.846688,0.15196
station,trainline,2642,Gardonne,FR,8758423,,,44.834754,0.331943
station,trainline,2643,Lamonzie-St-Martin,FR,8758424,,,44.845025,0.385461
station,trainline,2648,Lalinde,FR,8758444,,,44.839615,0.742781
station,trainline,2650,Mauzac,FR,8758446,,,44.855829,0.789966
station,trainline,2651,Trémolat,FR,8758447,,,44.862511,0.830328
station,trainline,2652,St-Denis-de-Pile,FR,8758450,,,44.978605,-0.198083
station,trainline,2653,Les Églisottes,FR,8758453,,,45.09423,-0.043758
station,trainline,2654,St-Aigulin – La Roche-Chalais,FR,8758454,,,45.157316,-0.018977
station,trainline,2655,St-Médard-de-Guizières,FR,8758460,,,45.015572,-0.048825
station,trainline,2656,St-Seurin-sur-l’Isle,FR,8758461,,,45.011408,-0.002661
station,trainline,2657,Vayres,FR,8758471,,,44.89717,-0.31686
station,trainline,2658,St-Sulpice – Izon,FR,8758472,,,44.914274,-0.392135
station,trainline,2659,St-Loubès,FR,8758473,,,44.922401,-0.433306
station,trainline,2660,La Gorp,FR,8758475,,,44.928835,-0.496384
station,trainline,2661,Port-Ste-Marie,FR,8758610,,,44.250438,0.390506
station,trainline,2663,St-Nicolas – St-Romain,FR,8758618,,,44.143722,0.776703
station,trainline,2664,Lectoure,FR,8758626,,,43.933865,0.626285
station,trainline,2665,Le Ramier,FR,8758628,,,43.874119,0.657785
station,trainline,2666,Layrac,FR,8758630,,,44.133333,0.666667
station,trainline,2667,Goulens,FR,8758631,,,44.096512,0.65587
station,trainline,2668,Astaffort,FR,8758632,,,44.063328,0.650457
station,trainline,2669,Fleurance Vignette,FR,8758633,,,43.850414,0.663979
station,trainline,2670,Montestruc-sur-Gers,FR,8758634,,,43.8,0.633333
station,trainline,2672,Rambert – Preignan,FR,8758637,,,43.717203,0.62546
station,trainline,2673,Pont-du-Casse,FR,8758640,,,44.232815,0.675857
station,trainline,2674,Laroque,FR,8758641,,,44.287516,0.749719
station,trainline,2675,Penne,FR,8758643,,,44.379986,0.802978
station,trainline,2676,Trentels – Ladignac,FR,8758644,,,44.443031,0.885055
station,trainline,2677,Ste-Bazeille,FR,8758647,,,44.532694,0.093127
station,trainline,2678,Sauveterre-la-Lémance,FR,8758649,,,44.589389,1.011542
station,trainline,2679,Fumel,FR,8758658,,,44.496758,0.968363
station,trainline,2680,Condat Bonaguil,FR,8758659,,,44.497179,0.988813
station,trainline,2681,Villeneuve-sur-Lot,FR,8758660,,,44.40714,0.709144
station,trainline,2682,Tonneins,FR,8758665,,,44.392796,0.314093
station,trainline,2683,Ste-Christie – Casteljaloux,FR,8758677,,,43.76983,0.61899
station,trainline,2684,Ragegat,FR,8758920,,,43.975301,0.674137
station,trainline,2686,Les Bardys,FR,8759204,,,45.904687,1.377389
station,trainline,2687,St-Priest-Taurion,FR,8759205,,,45.887238,1.40023
station,trainline,2688,Brignac,FR,8759206,,,45.863581,1.440632
station,trainline,2690,Villeneuve-de-Berg Centre,FR,8776472,,,44.55648,4.500414
station,trainline,2691,St-Denis-des-Murs,FR,8759209,,,45.788911,1.551437
station,trainline,2692,Châteauneuf – Bujaleuf,FR,8759210,,,45.759316,1.645303
station,trainline,2693,Eymoutiers – Vassiviere,FR,8759212,,,45.739788,1.741224
station,trainline,2694,La Celle,FR,8759214,,,45.64127,1.82648
station,trainline,2695,Bugeat,FR,8759216,,,45.600597,1.924815
station,trainline,2696,Pérols,FR,8759217,,,45.584834,1.97767
station,trainline,2698,Solignac – Le Vigen,FR,8759224,,,45.756159,1.285682
station,trainline,2700,Magnac – Vicq,FR,8759227,,,45.628801,1.443845
station,trainline,2701,St-Germain-les-Belles,FR,8759228,,,45.60987,1.48004
station,trainline,2702,La Porcherie,FR,8759229,,,45.574059,1.538347
station,trainline,2703,Ambazac,FR,8759231,,,45.952906,1.406501
station,trainline,2704,La Jonchère,FR,8759233,,,45.994458,1.480385
station,trainline,2705,Bersac,FR,8759235,,,46.083746,1.432168
station,trainline,2706,Fromental,FR,8759236,,,46.171565,1.432432
station,trainline,2707,Nieul,FR,8759241,,,45.92739,1.172397
station,trainline,2708,Peyrilhac – St-Jouvent,FR,8759242,,,45.959618,1.169984
station,trainline,2709,Nantiat,FR,8759244,,,46.005619,1.156373
station,trainline,2710,Vaulry,FR,8759245,,,46.024713,1.109133
station,trainline,2711,Bellac,FR,8759248,,,46.125204,1.046117
station,trainline,2712,St-Sébastien,FR,8759249,,,46.385994,1.546681
station,trainline,2713,La Coquille,FR,8759250,,,45.540851,0.974401
station,trainline,2714,Le Dorat,FR,8759254,,,46.211091,1.079336
station,trainline,2717,L’Aiguille,FR,8759263,,,45.77837,1.204902
station,trainline,2720,Verneuil-sur-Vienne,FR,8759267,,,45.837848,1.112616
station,trainline,2721,St-Victurnien,FR,8759268,,,45.876589,1.009574
station,trainline,2722,St-Brice-sur-Vienne,FR,8759269,,,45.878148,0.952348
station,trainline,2723,St-Junien,FR,8759270,,,45.881384,0.900485
station,trainline,2724,Saillat – Chassenon,FR,8759271,,,45.86963,0.811742
station,trainline,2725,Lafarge,FR,8759273,,,45.633834,1.130859
station,trainline,2726,Bussière-Galant,FR,8759274,,,45.607622,1.026137
station,trainline,2727,La Meyze,FR,8759280,,,45.621296,1.212314
station,trainline,2728,St-Yrieix,FR,8759282,,,45.519252,1.205361
station,trainline,2729,Coussac-Bonneval,FR,8759284,,,45.507609,1.311041
station,trainline,2730,Chabanais,FR,8759287,,,45.872644,0.716894
station,trainline,2731,Exideuil-sur-Vienne,FR,8759288,,,45.886326,0.666693
station,trainline,2733,Jassonneix,FR,8759408,,,45.54347,2.139337
station,trainline,2734,Corrèze,FR,8759411,,,45.32948,1.881079
station,trainline,2735,Montaignac-St-Hippolyte,FR,8759413,,,45.35469,1.979753
